CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,4_zones,PC_Natural,pdSTD,orderLCBD,InfectionLCBD,H-PLCBD,HHLCBD
164635,20074181,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.70668278,43.73397067,0.083845621,2,-0.248169298,573.7503157,0.2055248,0.5218897,0.231619,0.18665939
164641,20075254,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.63412285,43.73352846,0.034917957,2,-0.605458224,778.7842118,0.2055248,0.5218897,0.231619,0.18665939
164643,20075069,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.61793391,43.73501652,-0.052397499,2,-0.199431781,689.4765929,0.2055248,0.5218897,0.231619,0.18665939
164644,20075391,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.60359292,43.73396678,0.137526014,3,-0.444965128,1023.407684,0.0918396,0.10161705,0.129218,0.09136582
164645,20093278,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.59311313,43.73346751,-0.003965027,2,0.120460921,817.6261303,0.2055248,0.5218897,0.231619,0.18665939
164646,20104387,2010,Avian,Pigeons and Doves,Circovirus,Viral,-79.57421866,43.72737031,0.035301191,2,0.301482316,793.2937753,0.2055248,0.5218897,0.231619,0.18665939
164647,20070801,2007,Avian,Seabirds and Shorebirds,Strongyles,Nematode,-79.56130605,43.72826932,0.041827868,1,-0.507201073,326.1421859,0.3104016,0.03102561,0.3304349,0.34363551
164648,20124185,2012,Avian,Pigeons and Doves,AMPV-1,Viral,-79.55061481,43.72518689,-0.1730335,2,0.301482316,734.1291691,0.2055248,0.5218897,0.231619,0.18665939
164652,20102334,2010,Avian,Pigeons and Doves,Circovirus,Viral,-79.50197483,43.72215939,0.146621615,2,0.301482316,998.9842532,0.2055248,0.5218897,0.231619,0.18665939
164654,20072745,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.48213167,43.72668681,0.422748899,2,-0.029033274,752.3210714,0.2055248,0.5218897,0.231619,0.18665939
164655,20090619,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.4577067,43.72698516,0.271810718,2,0.301482316,549.374099,0.2055248,0.5218897,0.231619,0.18665939
164656,20074628,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.45609483,43.72046186,0.324296226,2,-0.589906087,727.7883256,0.2055248,0.5218897,0.231619,0.18665939
164658,20070284,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.42967508,43.71933719,0.209814847,3,-0.360321801,1511.211159,0.0918396,0.10161705,0.129218,0.09136582
164659,20090392,2009,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.41557722,43.72225305,0.179053757,2,0.301482316,720.4093722,0.2055248,0.5218897,0.231619,0.18665939
164660,20070075,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.4021918,43.72510884,0.155486706,4,-0.444965128,2358.449092,0.392234,0.34546764,0.3087282,0.37833928
164661,20123062,2012,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.39411788,43.71789784,0.085808978,1,0.301482316,313.4783092,0.3104016,0.03102561,0.3304349,0.34363551
164663,20090310,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35980676,43.7146465,-0.064223371,2,0.120460921,736.8536429,0.2055248,0.5218897,0.231619,0.18665939
164664,20113201,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.35011393,43.71692379,-0.178294918,1,0.301482316,421.2791253,0.3104016,0.03102561,0.3304349,0.34363551
164665,20072877,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.33878967,43.72061022,0.049753726,4,-0.598451887,2793.24755,0.392234,0.34546764,0.3087282,0.37833928
164670,20073204,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.28106135,43.71202269,0.049181177,2,-0.605458224,716.6461833,0.2055248,0.5218897,0.231619,0.18665939
164672,20075567,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.24823234,43.7112479,0.169851119,3,-0.444965128,1322.537902,0.0918396,0.10161705,0.129218,0.09136582
165316,20071469,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.72678736,43.74911119,0.088806391,2,-0.339330375,831.4133462,0.2055248,0.5218897,0.231619,0.18665939
165325,20100379,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.60772144,43.74435477,-0.044998487,1,0.301482316,164.4461707,0.3104016,0.03102561,0.3304349,0.34363551
165327,20075508,2007,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.58201752,43.74321354,0.132350677,3,-0.291192253,1311.455755,0.0918396,0.10161705,0.129218,0.09136582
165329,20092853,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56537896,43.73723734,-0.027957498,1,0.120460921,315.1425526,0.3104016,0.03102561,0.3304349,0.34363551
165331,20070468,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.53822969,43.73371883,0.078287491,2,0.115893274,617.6007606,0.2055248,0.5218897,0.231619,0.18665939
165332,20075678,2007,Avian,Falcons and Hawks,Capillaria,Nematode,-79.52012449,43.7378485,0.186487722,3,-0.107560868,1212.115705,0.0918396,0.10161705,0.129218,0.09136582
165333,20080003,2008,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51320801,43.73946917,-0.087112129,3,-0.433859776,1721.713289,0.0918396,0.10161705,0.129218,0.09136582
165337,20072544,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.45895147,43.73203481,0.137954102,2,-0.07496222,616.3397497,0.2055248,0.5218897,0.231619,0.18665939
165338,20093988,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45523398,43.72877869,0.521759171,2,-0.019909927,701.3366958,0.2055248,0.5218897,0.231619,0.18665939
165342,20084567,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.40378279,43.73092387,0.222145735,3,0.142117346,1274.158786,0.0918396,0.10161705,0.129218,0.09136582
165344,20113174,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38181115,43.72893896,-0.105878165,1,0.301482316,167.2237553,0.3104016,0.03102561,0.3304349,0.34363551
165348,20071073,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.33176371,43.7238888,0.121942377,4,-0.167764413,2267.573911,0.392234,0.34546764,0.3087282,0.37833928
165350,20071947,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30203877,43.72337111,0.15099932,4,-0.105646037,2998.010796,0.392234,0.34546764,0.3087282,0.37833928
165351,20074591,2007,Avian,Seabirds and Shorebirds,Mites,Ectoparasitic,-79.2877454,43.72791814,-0.011775065,1,-0.158339603,83.64951481,0.3104016,0.03102561,0.3304349,0.34363551
165354,20074506,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.25397829,43.72486509,0.138258987,4,-0.444965128,2556.234072,0.392234,0.34546764,0.3087282,0.37833928
165355,20075225,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.24038779,43.71833827,0.110827968,3,-0.444965128,1968.101187,0.0918396,0.10161705,0.129218,0.09136582
165356,20073484,2007,Mammalian,Small Carnivores,Coccidia,Protozoan,-79.23248061,43.72519522,-0.227391136,1,-0.511494726,436.1705371,0.3104016,0.03102561,0.3304349,0.34363551
165970,20073591,2007,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-80.06870185,43.7758166,-0.203668688,1,0.301482316,105.8202323,0.3104016,0.03102561,0.3304349,0.34363551
165997,20102925,2010,Avian,Songbirds,Salmonella,Bacterial,-79.73403397,43.75452938,0.249841289,2,0.301482316,664.39259,0.2055248,0.5218897,0.231619,0.18665939
165999,20100168,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.70899091,43.75330695,0.023512901,1,0.301482316,0,0.3104016,0.03102561,0.3304349,0.34363551
166001,20080049,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.68448545,43.7532283,-0.385449224,1,0.301482316,86.97561867,0.3104016,0.03102561,0.3304349,0.34363551
166009,20073073,2007,Avian,Pigeons and Doves,Avian Pox,Viral,-79.58001543,43.74712881,0.054081205,3,-0.498461048,1980.494065,0.0918396,0.10161705,0.129218,0.09136582
166010,20090176,2009,Mammalian,Bats,Rabies,Viral,-79.56862973,43.74613892,-0.182114963,3,0.301482316,1406.088533,0.0918396,0.10161705,0.129218,0.09136582
166013,20072673,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.54178545,43.7491377,-0.072646263,3,-0.062026532,1356.926908,0.0918396,0.10161705,0.129218,0.09136582
166014,20110549,2011,Avian,Pigeons and Doves,AMPV-1,Viral,-79.5280952,43.74436749,0.167624958,2,0.301482316,963.2802556,0.2055248,0.5218897,0.231619,0.18665939
166015,20114387,2011,Avian,Pigeons and Doves,AMPV-1,Viral,-79.51508053,43.74709031,0.125535983,3,0.301482316,1313.71918,0.0918396,0.10161705,0.129218,0.09136582
166017,20075628,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.48630435,43.74480209,0.084566996,3,-0.4666505,1758.464277,0.0918396,0.10161705,0.129218,0.09136582
166021,20073608,2007,Avian,Songbirds,Mites,Ectoparasitic,-79.4340389,43.73731213,0.233374727,3,0.301482316,1732.719055,0.0918396,0.10161705,0.129218,0.09136582
166022,20070007,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42157321,43.73987917,0.417000271,3,-0.161390106,1867.261073,0.0918396,0.10161705,0.129218,0.09136582
166028,20110888,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.35582447,43.73456287,0.163154667,4,0.301482316,2620.623715,0.392234,0.34546764,0.3087282,0.37833928
166029,20074389,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.34204037,43.73233154,0.104185894,4,-0.282689816,2707.995501,0.392234,0.34546764,0.3087282,0.37833928
166034,20102690,2010,Avian,Pigeons and Doves,Circovirus,Viral,-79.2778486,43.72989575,0.096262363,4,0.301482316,3428.781209,0.392234,0.34546764,0.3087282,0.37833928
166035,20073422,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.26800013,43.73229061,0.10259627,3,-0.07496222,1445.242559,0.0918396,0.10161705,0.129218,0.09136582
166036,20104107,2010,Avian,Pigeons and Doves,Mites,Ectoparasitic,-79.25265562,43.72741606,0.123425591,4,-0.27937672,2026.175343,0.392234,0.34546764,0.3087282,0.37833928
166691,20094225,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.5898748,43.75953352,-0.072850376,4,0.047750079,2662.149629,0.392234,0.34546764,0.3087282,0.37833928
166694,20070066,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.54238156,43.75200684,-0.101825028,1,-0.285750491,446.642857,0.3104016,0.03102561,0.3304349,0.34363551
166695,20103556,2010,Avian,Pigeons and Doves,Circovirus,Viral,-79.53056224,43.75648135,0.068611514,2,0.301482316,877.2942056,0.2055248,0.5218897,0.231619,0.18665939
166696,20072339,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.51777558,43.75722685,0.0410652,4,-0.042409405,3016.645713,0.392234,0.34546764,0.3087282,0.37833928
166697,20122887,2012,Avian,Pigeons and Doves,AMPV-1,Viral,-79.5133751,43.75806072,0.009160162,4,0.301482316,2431.255294,0.392234,0.34546764,0.3087282,0.37833928
166699,20073990,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48754165,43.74961855,0.013418095,4,-0.374458637,2462.350555,0.392234,0.34546764,0.3087282,0.37833928
166700,20093595,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47418881,43.75555696,-0.130661253,1,0.144241268,22.94804196,0.3104016,0.03102561,0.3304349,0.34363551
166701,20070300,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.46270806,43.75044205,0.095318504,3,0.145154535,1136.768808,0.0918396,0.10161705,0.129218,0.09136582
166702,20071394,2007,Avian,Seabirds and Shorebirds,Capillaria,Nematode,-79.44966882,43.74811361,0.149694286,2,0.301482316,547.1915235,0.2055248,0.5218897,0.231619,0.18665939
166705,20073589,2007,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.40663856,43.7440882,0.115462859,2,0.301482316,781.013487,0.2055248,0.5218897,0.231619,0.18665939
166706,20093430,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4025632,43.74758397,0.121559752,3,0.149024748,1064.22395,0.0918396,0.10161705,0.129218,0.09136582
166707,20100162,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.38412407,43.74808218,0.132240798,2,0.301482316,651.9019077,0.2055248,0.5218897,0.231619,0.18665939
166710,20101021,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.34510258,43.7438577,0.066152523,1,0.301482316,275.3318969,0.3104016,0.03102561,0.3304349,0.34363551
166711,20074110,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.33226498,43.74140511,0.019216883,1,0.301482316,294.3451699,0.3104016,0.03102561,0.3304349,0.34363551
166713,20100637,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30978245,43.74218612,0.151214483,4,0.301482316,2332.749378,0.392234,0.34546764,0.3087282,0.37833928
166714,20075707,2007,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.30462424,43.74328428,0.150315741,2,-0.204482134,844.2186714,0.2055248,0.5218897,0.231619,0.18665939
166718,20072867,2007,Mammalian,Small Carnivores,Ticks,Ectoparasitic,-79.24815088,43.73675698,0.102725498,3,-0.305307344,1611.031953,0.0918396,0.10161705,0.129218,0.09136582
166720,20094181,2009,Mammalian,Small Carnivores,Leptospira,Bacterial,-79.23192574,43.74023328,0.121845325,4,0.134985394,2953.529367,0.392234,0.34546764,0.3087282,0.37833928
166721,20110239,2011,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.20887271,43.74062726,0.009309214,3,0.301482316,1292.621237,0.0918396,0.10161705,0.129218,0.09136582
167375,20100132,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56481435,43.76661278,-0.000665423,1,0.301482316,12.72236171,0.3104016,0.03102561,0.3304349,0.34363551
167376,20084244,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.54591454,43.76765995,0.005020194,1,0.301482316,2.762330818,0.3104016,0.03102561,0.3304349,0.34363551
167378,20090299,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.51966547,43.76589191,0.072247507,3,0.301482316,1984.240931,0.0918396,0.10161705,0.129218,0.09136582
167380,20074427,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.50005549,43.76103373,0.060390985,4,-0.173882441,3124.707463,0.392234,0.34546764,0.3087282,0.37833928
167381,20075394,2007,Avian,Waterfowl and Waders,Strongyles,Nematode,-79.49106641,43.76347478,0.001339251,3,0.301482316,1389.915111,0.0918396,0.10161705,0.129218,0.09136582
167385,20072165,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.4384592,43.75549868,-0.117208749,4,-0.449408932,2828.998194,0.392234,0.34546764,0.3087282,0.37833928
167386,20112265,2011,Avian,Pigeons and Doves,AMPV-1,Viral,-79.42257643,43.7589533,0.117376574,1,0.301482316,450.8882565,0.3104016,0.03102561,0.3304349,0.34363551
167387,20075626,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.41106468,43.76155882,0.295546995,4,0.301482316,9373.30373,0.392234,0.34546764,0.3087282,0.37833928
167391,20074608,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.35998588,43.75301217,0.0946435,3,-0.117417984,1114.14615,0.0918396,0.10161705,0.129218,0.09136582
167397,20073900,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.28478486,43.74751985,0.110587256,2,-0.375367659,793.6084136,0.2055248,0.5218897,0.231619,0.18665939
167398,20100358,2010,Avian,Waterfowl and Waders,Mites,Ectoparasitic,-79.27486649,43.7494556,0.026664974,2,0.301482316,526.7035861,0.2055248,0.5218897,0.231619,0.18665939
167399,20084662,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.25981419,43.7526075,0.014560065,2,-0.093877132,941.8268274,0.2055248,0.5218897,0.231619,0.18665939
167400,20104628,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.25533964,43.75350554,0.16636067,1,-0.458973193,399.8814527,0.3104016,0.03102561,0.3304349,0.34363551
167402,20073489,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.22199662,43.75053296,0.110846946,3,-0.07496222,1067.933412,0.0918396,0.10161705,0.129218,0.09136582
167403,20101090,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.20939828,43.74609471,0.049362007,3,0.301482316,1913.793398,0.0918396,0.10161705,0.129218,0.09136582
167404,20081720,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.19925635,43.74759882,-0.048183493,3,-0.444382758,1169.553279,0.0918396,0.10161705,0.129218,0.09136582
168054,20072073,2007,Mammalian,Small Carnivores,Fleas,Ectoparasitic,-79.58934944,43.78064939,-0.036573562,2,-0.202309526,694.6167345,0.2055248,0.5218897,0.231619,0.18665939
168058,20100081,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54660101,43.77034626,-0.101967422,1,0.301482316,7.94511234,0.3104016,0.03102561,0.3304349,0.34363551
168060,20070520,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.52176654,43.77534819,0.002424506,4,0.301482316,2730.368751,0.392234,0.34546764,0.3087282,0.37833928
168062,20074787,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.49365573,43.77337523,0.035797365,1,-0.528284089,423.7022556,0.3104016,0.03102561,0.3304349,0.34363551
168064,20094014,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.46693136,43.76882226,-0.056832506,1,0.120460921,401.8193103,0.3104016,0.03102561,0.3304349,0.34363551
168066,20074949,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44975873,43.77298011,-0.058641563,4,-0.010730922,2205.058528,0.392234,0.34546764,0.3087282,0.37833928
168069,20100977,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41283478,43.76933598,0.202632763,4,0.301482316,12055.61118,0.392234,0.34546764,0.3087282,0.37833928
168070,20070081,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.3983407,43.76430125,0.285235837,2,-0.439801907,581.6462124,0.2055248,0.5218897,0.231619,0.18665939
168071,20070142,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.38798006,43.76670774,0.314382805,4,-0.123596894,5395.840652,0.392234,0.34546764,0.3087282,0.37833928
168077,20092119,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.31511227,43.75785052,0.189397357,3,0.116614542,1545.961441,0.0918396,0.10161705,0.129218,0.09136582
168078,20075251,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.30079902,43.76111942,0.086814055,2,0.256258803,551.1361938,0.2055248,0.5218897,0.231619,0.18665939
168079,20090533,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.2913002,43.76335195,0.095527328,3,0.301482316,1510.778797,0.0918396,0.10161705,0.129218,0.09136582
168082,20103397,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.24544641,43.75553929,-0.052099348,1,0.301482316,409.5379183,0.3104016,0.03102561,0.3304349,0.34363551
168083,20070486,2007,Avian,Songbirds,Avian Pox,Viral,-79.23526613,43.75773348,0.126489599,2,0.135801999,634.4092308,0.2055248,0.5218897,0.231619,0.18665939
168084,20100303,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.22526384,43.75983528,0.023551973,4,0.301482316,2198.551016,0.392234,0.34546764,0.3087282,0.37833928
168086,20080291,2008,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.19988975,43.75620912,0.056451477,2,-0.175031126,658.1135424,0.2055248,0.5218897,0.231619,0.18665939
168736,20074943,2007,Avian,Owls,Hyppoboscid Flies,Fungal,-79.59999141,43.78334529,-0.037992739,2,-0.094478272,773.9588068,0.2055248,0.5218897,0.231619,0.18665939
168738,20094318,2009,Mammalian,Bats,Rabies,Viral,-79.57309518,43.78420281,0.134287336,1,-0.334346963,483.7591129,0.3104016,0.03102561,0.3304349,0.34363551
168744,20072596,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.49438226,43.78147164,-0.072646249,1,-0.361097933,156.8772213,0.3104016,0.03102561,0.3304349,0.34363551
168748,20072553,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.44289912,43.77394238,0.013223257,4,0.160124395,3042.006573,0.392234,0.34546764,0.3087282,0.37833928
168750,20080872,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41554557,43.77977806,0.167297753,4,0.301482316,5211.015536,0.392234,0.34546764,0.3087282,0.37833928
168755,20070439,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.36400593,43.7717302,0.140422765,3,-0.420632695,1073.587409,0.0918396,0.10161705,0.129218,0.09136582
168756,20071562,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.34709089,43.77502487,0.200042157,4,-0.479946886,3055.125574,0.392234,0.34546764,0.3087282,0.37833928
168757,20103135,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33111149,43.77516711,0.490892651,3,0.301482316,1487.862801,0.0918396,0.10161705,0.129218,0.09136582
168758,20120463,2012,Avian,Pigeons and Doves,AMPV-1,Viral,-79.3229071,43.77534213,0.423132492,1,0.301482316,168.4563508,0.3104016,0.03102561,0.3304349,0.34363551
168761,20113602,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.28214617,43.76946683,0.153985861,4,0.301482316,2749.492317,0.392234,0.34546764,0.3087282,0.37833928
168762,20100145,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.27110619,43.76790414,0.047626005,2,0.301482316,973.0354733,0.2055248,0.5218897,0.231619,0.18665939
168763,20100796,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.2612378,43.77018966,0.138000771,4,0.301482316,7026.773485,0.392234,0.34546764,0.3087282,0.37833928
168764,20080422,2008,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.24889076,43.76542458,0.167769608,1,0.301482316,282.4578707,0.3104016,0.03102561,0.3304349,0.34363551
168765,20123321,2012,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.24010737,43.76990753,0.075432979,2,0.301482316,739.152549,0.2055248,0.5218897,0.231619,0.18665939
168767,20124182,2012,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.20724516,43.76370925,0.106865534,3,0.301482316,1712.680869,0.0918396,0.10161705,0.129218,0.09136582
168768,20074903,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.19643242,43.76620403,-0.015242021,3,0.093587308,1039.456415,0.0918396,0.10161705,0.129218,0.09136582
168769,20072357,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.18971172,43.76758159,0.120922638,4,0.301482316,2335.188228,0.392234,0.34546764,0.3087282,0.37833928
169416,20075279,2007,Avian,Seabirds and Shorebirds,Strongyles,Nematode,-79.62012475,43.79298189,-0.035403811,1,-0.507201073,305.7391191,0.3104016,0.03102561,0.3304349,0.34363551
169417,20083300,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.60668001,43.79591512,-0.108838676,1,0.026556849,264.5363879,0.3104016,0.03102561,0.3304349,0.34363551
169424,20080281,2008,Avian,Waterfowl and Waders,Mites,Ectoparasitic,-79.52440735,43.79423306,0.132915251,1,0.301482316,0,0.3104016,0.03102561,0.3304349,0.34363551
169428,20073254,2007,Avian,Waterfowl and Waders,Lice,Ectoparasitic,-79.47018081,43.78719179,-0.063540857,2,-0.544955985,511.6152939,0.2055248,0.5218897,0.231619,0.18665939
169429,20093352,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45756148,43.78996555,0.085886862,3,0.301482316,1812.813698,0.0918396,0.10161705,0.129218,0.09136582
169434,20123363,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.39210909,43.78502888,0.0551607,2,0.301482316,774.2173637,0.2055248,0.5218897,0.231619,0.18665939
169440,20111381,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31784287,43.77655483,0.129991191,4,0.301482316,2103.268676,0.392234,0.34546764,0.3087282,0.37833928
169441,20075437,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.30799743,43.77875609,0.14474531,3,-0.07496222,1596.333878,0.0918396,0.10161705,0.129218,0.09136582
169442,20074162,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.29799441,43.78100861,0.118303635,4,0.301482316,2476.359753,0.392234,0.34546764,0.3087282,0.37833928
169445,20073493,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.2537815,43.77795737,0.360901871,4,-0.269716983,7230.096681,0.392234,0.34546764,0.3087282,0.37833928
169446,20093130,2009,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.25134952,43.7721475,0.093402911,3,0.301482316,1270.642227,0.0918396,0.10161705,0.129218,0.09136582
169447,20070747,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.23174973,43.77642968,-0.006763546,3,0.301482316,1607.208845,0.0918396,0.10161705,0.129218,0.09136582
169451,20083262,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.18683705,43.77073577,0.131051418,3,0.301482316,1519.055462,0.0918396,0.10161705,0.129218,0.09136582
169453,20071132,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.1663443,43.77287286,-0.225182323,1,0.301482316,425.5843302,0.3104016,0.03102561,0.3304349,0.34363551
170050,20080605,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-80.21224538,43.83696246,-0.956511086,1,0.057170613,0,0.3104016,0.03102561,0.3304349,0.34363551
170101,20072830,2007,Mammalian,Small Carnivores,Fleas,Ectoparasitic,-79.57774468,43.80253756,-0.11436558,1,-0.082661982,318.2787456,0.3104016,0.03102561,0.3304349,0.34363551
170108,20075564,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.49950445,43.8003785,0.126750374,1,-0.282689816,126.1076872,0.3104016,0.03102561,0.3304349,0.34363551
170110,20094100,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47071857,43.79812187,0.07755802,2,0.160086624,546.2937119,0.2055248,0.5218897,0.231619,0.18665939
170111,20120723,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45504705,43.79617855,0.124510637,1,0.17725176,410.587148,0.3104016,0.03102561,0.3304349,0.34363551
170112,20073154,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.44577217,43.79237758,0.09489317,4,0.210522054,3067.006025,0.392234,0.34546764,0.3087282,0.37833928
170114,20094242,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42016098,43.7981093,0.087233025,3,0.301482316,1301.960091,0.0918396,0.10161705,0.129218,0.09136582
170116,20070711,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39069991,43.79367302,0.081306087,3,-0.605458224,1851.732951,0.0918396,0.10161705,0.129218,0.09136582
170117,20091849,2009,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.3872427,43.79277913,-0.06363087,1,-0.361210567,393.2061581,0.3104016,0.03102561,0.3304349,0.34363551
